A,1566423241,1566430256,66,-686
MAUC,1566422501,1566431080,79,-167
CU,1566427769,1566431459,78,-819
KQXP,1566424097,1566432043,52,-25
CARX,1566423198,1566432679,10,408
YRO,1566426519,1566433599,75,502
Z,1566425755,1566433891,92,527
O,1566424513,1566434403,84,-312
DQY,1566430967,1566435053,74,844
QKY,1566426907,1566435922,53,755
LIT,1566433238,1566436666,25,-242
D,1566431087,1566437129,96,615
DC,1566436234,1566437245,4,-140
TYEL,1566433404,1566437810,3,652
I,1566428934,1566438405,17,414
YSJT,1566436587,1566438632,18,81
BA,1566436858,1566438651,88,513
HX,1566433890,1566439600,55,911
IA,1566440232,1566440508,4,-876
MAZ,1566437370,1566441057,32,661
O,1566432673,1566441485,70,768
PD,1566440569,1566442282,53,778
GW,1566438246,1566442540,42,-346
K,1566441258,1566443477,29,-624
J,1566435555,1566444471,7,-949
FJR,1566435967,1566445039,11,-914
ZT,1566436987,1566445898,35,885
F,1566441265,1566446035,99,-284
ZHFU,1566446455,1566446813,66,-249
DZ,1566441223,1566447291,71,597
C,1566446761,1566447618,13,377
ZF,1566439987,1566448155,68,598
WHBX,1566448426,1566449044,49,897
NPQE,1566448556,1566449411,48,-448
RCH,1566447601,1566449871,92,487
Y,1566448508,1566450829,69,-33
VL,1566449841,1566451790,31,-368
QLAQ,1566444901,1566452563,65,-321
IP,1566444882,1566452884,20,56
RVR,1566448160,1566453600,71,310
MKCS,1566452705,1566453993,44,347
ZWF,1566452482,1566454093,38,-350
QW,1566453115,1566454398,20,-614
EFX,1566447581,1566455092,18,-329
SWJE,1566451389,1566455693,14,525
FKB,1566456037,1566456352,40,-623
B,1566451550,1566456766,4,-381
WYP,1566450010,1566457598,64,-902
DM,1566454362,1566458210,33,391
YAC,1566452331,1566458402,1,318
AMQF,1566455681,1566459367,38,415
CDI,1566450426,1566460330,67,738
BRQ,1566452752,1566460398,20,355
H,1566460231,1566461181,88,961
NMS,1566460976,1566462117,13,646
AZI,1566461329,1566462333,44,107
HV,1566462091,1566462385,74,-343
RZRF,1566460961,1566462431,33,474
O,1566462419,1566463273,76,-116
MYUW,1566462200,1566464120,65,-68
PD,1566456980,1566464217,3,245
LN,1566462643,1566465068,55,-255
KGOL,1566460454,1566465930,12,-485
GVGG,1566465697,1566465969,86,991
YSB,1566458908,1566466605,15,462
W,1566463991,1566467455,68,-241
M,1566462997,1566467479,97,-743
Y,1566467727,1566467807,12,-191
VH,1566462652,1566468610,95,-238
XQCP,1566459246,1566468904,51,775
CXH,1566466446,1566469724,65,-434
LE,1566464276,1566470051,29,-144
WU,1566464970,1566470555,17,770
MK,1566465257,1566470969,99,488
KFF,1566461875,1566471000,46,-671
TLAB,1566462867,1566471040,76,-312
E,1566463557,1566471924,79,950
QNU,1566464703,1566472620,69,-320
RJ,1566466193,1566473371,68,-338
N,1566469373,1566473616,7,-900
XOU,1566464587,1566474339,76,323
X,1566466565,1566475246,49,807
WTF,1566467629,1566475756,94,55
D,1566468802,1566476423,20,-564
W,1566468264,1566477045,65,117
KPR,1566475100,1566477358,13,676
MCW,1566470470,1566477974,71,-258
W,1566478170,1566478883,14,204
FGDN,1566476714,1566479711,79,185
VOHK,1566472933,1566480649,16,-715
WJ,1566478850,1566481131,85,-169
AJQJ,1566478728,1566481976,21,-625
N,1566475261,1566482657,65,539
B,1566482433,1566483417,57,-299
IJE,1566477738,1566484013,59,-83
HJZ,1566483446,1566484335,6,766
SIWG,1566484204,1566484876,98,-641
H,1566476246,1566485264,30,-958
BQE,1566477205,1566485848,94,86
MNA,1566479476,1566485936,2,-78
H,1566484807,1566486776,80,726
ZCF,1566481286,1566487631,39,220
P,1566485717,1566488387,33,304
P,1566481465,1566489001,47,-764
QTWZ,1566481860,1566489859,55,-963
BE,1566483785,1566490591,6,-238
GL,1566490572,1566491267,60,936
O,1566489016,1566491611,13,-765
A,1566487244,1566492364,69,987
E,1566487273,1566492681,30,-949
HNS,1566491297,1566493016,90,435
HCL,1566486625,1566493056,79,-662
B,1566487391,1566493230,1,786
CTB,1566487214,1566493916,36,913
CIS,1566487959,1566494271,36,-356
SEW,1566493501,1566494617,56,-114
NQV,1566490950,1566494808,3,836
ZKX,1566493628,1566495312,88,823
EMEU,1566491304,1566496013,95,575
WOBV,1566491147,1566496182,79,285
QMLG,1566494972,1566496829,34,706
EHE,1566489377,1566497533,58,456
UZUG,1566497631,1566498461,35,584
OFEN,1566493657,1566499249,9,23
YYO,1566491854,1566499767,44,-397
HEJI,1566493873,1566500651,57,402
OCHM,1566498327,1566501493,91,107
LC,1566501021,1566501498,17,621
V,1566496289,1566502187,15,-598
VG,1566501553,1566502805,16,299
WXV,1566499280,1566503415,29,593
PPHO,1566496847,1566504270,4,-235
PCHS,1566501824,1566504296,87,816
I,1566503252,1566504907,79,-875
SM,1566501771,1566505648,28,668
UG,1566500170,1566506576,24,150
GGJG,1566502166,1566507334,91,738
YQ,1566507429,1566507763,12,-636
ZNU,1566507913,1566508026,79,173
Y,1566501342,1566508467,24,-333
ZB,1566505588,1566508920,10,33
YWCJ,1566507801,1566509142,45,279
AVFT,1566504355,1566509357,46,61
FUQ,1566506584,1566509866,1,397
UFIU,1566509997,1566510444,61,-622
T,1566505184,1566511173,69,-634
W,1566507406,1566511388,90,-79
AT,1566507626,1566511813,40,555
NSUN,1566506261,1566512107,48,478
FD,1566507367,1566512869,26,-756
UJXK,1566505939,1566512982,54,790
IPQY,1566506156,1566513390,90,294
JD,1566509596,1566514013,27,848
ZCJW,1566508912,1566514830,1,-736
WVIH,1566505660,1566514920,23,424
MZ,1566510279,1566515913,87,62
IZGU,1566512684,1566516092,57,-918
HMA,1566508055,1566516603,2,849
HQ,1566512204,1566517305,75,-167
S,1566514969,1566518158,56,23
YMI,1566512832,1566518329,13,-834
AIQP,1566513775,1566518516,83,502
JNQS,1566510834,1566519361,38,81
E,1566510928,1566519643,23,-355
IR,1566514822,1566520605,8,-717
DTE,1566519475,1566521185,81,-301
YT,1566521795,1566521859,36,380
Q,1566520339,1566522488,49,980
KIHK,1566522288,1566522525,26,-236
UYU,1566522045,1566523374,22,-531
TVVE,1566523409,1566524355,24,590
LCKM,1566520207,1566524947,98,492
XSEO,1566518358,1566524963,48,-78
H,1566520864,1566525801,68,210
L,1566522026,1566525869,24,817
XI,1566523644,1566526807,69,993
RGDF,1566517690,1566527254,58,-461
JMWW,1566520111,1566527834,56,623
LS,1566525680,1566527989,74,38
JS,1566522944,1566528365,80,30
GLAJ,1566524258,1566528720,61,365
JXL,1566520712,1566529317,33,-768
LHCT,1566521786,1566529593,98,-483
P,1566528835,1566529653,21,-695
I,1566520417,1566529719,87,-476
NVGN,1566524123,1566530556,71,22
BK,1566525797,1566530952,18,380
VJ,1566527484,1566530953,89,-485
FC,1566527203,1566531672,45,743
CS,1566529611,1566532046,48,-8
FD,1566529038,1566532340,65,-545
FPV,1566527054,1566532765,35,-427
I,1566532260,1566533718,81,627
LRXH,1566528453,1566534478,30,-747
K,1566533331,1566535191,95,-118
I,1566530980,1566535810,1,-608
MMD,1566534794,1566536403,22,-654
L,1566527796,1566536469,95,-101
ZSS,1566526902,1566536899,61,-834
P,1566531147,1566537472,63,-344
TTPO,1566528781,1566538244,36,-53
YS,1566534589,1566538352,21,320
WOBV,1566533617,1566539294,15,-470
N,1566530817,1566540087,64,612
NREQ,1566534457,1566540980,84,-160
IZ,1566535925,1566541693,87,368
PGQ,1566534182,1566542679,67,781
SYX,1566535275,1566543326,74,97
ZPXU,1566537411,1566544015,29,656
XY,1566536390,1566544877,35,4
XFZA,1566535607,1566545523,82,701
K,1566544656,1566545643,93,763
DS,1566541119,1566546174,52,333
NV,1566537343,1566546266,26,-968
JW,1566545432,1566547253,10,815
OCFW,1566543863,1566547486,2,311
KD,1566546021,1566548350,37,439
NMYF,1566549116,1566549344,82,-43
RHMJ,1566541199,1566549892,86,275
BYPW,1566548699,1566550076,62,-613
QC,1566545164,1566551046,33,136
VQT,1566542513,1566551510,92,-874
THD,1566551472,1566552267,28,-696
MG,1566551199,1566552566,80,-362
O,1566551961,1566552635,78,774
EY,1566549563,1566552753,45,81
AB,1566545460,1566552848,82,968
DXWC,1566544071,1566553124,80,487
K,1566552186,1566553219,76,-401
LGQ,1566547792,1566553687,71,182
B,1566550384,1566553734,31,108
C,1566546573,1566554636,44,-635
JN,1566550324,1566554781,38,-81
VR,1566552256,1566554799,30,-216
IEVB,1566551831,1566555192,6,-127
I,1566553101,1566556158,48,32
ET,1566550608,1566556687,86,-55
TDRN,1566553099,1566557447,27,-235
PB,1566553266,1566557917,62,772
SJ,1566551320,1566558566,30,-569
T,1566555841,1566558780,32,642
T,1566556731,1566559491,86,-980
RJVC,1566556847,1566560087,92,-468
L,1566554793,1566560624,90,808
PT,1566551373,1566561208,91,70
NX,1566554955,1566562136,18,400
UEM,1566562339,1566562377,27,-673
AC,1566559721,1566562612,5,597
E,1566557419,1566563096,26,494
EWI,1566557833,1566563242,35,115
JBJ,1566555119,1566563308,40,784
KYD,1566559729,1566563539,78,42
MPZ,1566563500,1566564532,17,-770
KCI,1566564550,1566565125,76,128
CURM,1566559955,1566565373,11,-880
X,1566558162,1566565389,17,-451
BFMY,1566562113,1566565776,61,1
N,1566560137,1566566198,38,-210
XSEO,1566561996,1566567052,52,-894
JAGZ,1566563424,1566567432,15,-293
GF,1566559716,1566567520,78,-72
YEX,1566560924,1566568044,34,-894
CB,1566566399,1566568552,51,-266
X,1566564297,1566569178,66,-428
PX,1566563331,1566570164,37,-813
N,1566570688,1566570906,6,-582
DPAY,1566565750,1566571521,81,215
KLRC,1566566338,1566572128,15,100
WDRL,1566570154,1566572838,32,286
FOSU,1566563507,1566573476,16,390
D,1566567021,1566574368,86,-235
W,1566570622,1566574773,69,-551
TWU,1566568690,1566575275,13,189
DNZ,1566572174,1566576206,90,-397
LI,1566572882,1566576253,12,964
LYLM,1566573350,1566576971,72,-738
CZYP,1566569025,1566577716,36,970
EGC,1566571417,1566578596,43,854
UU,1566569935,1566578788,92,-316
HQH,1566577442,1566578840,72,12
NEH,1566578115,1566579075,85,889
H,1566573443,1566579630,87,-755
NWB,1566572745,1566579673,56,247
VTQK,1566577303,1566580306,15,-942
WR,1566570781,1566580519,97,283
CBLM,1566576573,1566580681,77,-639
V,1566574903,1566581259,22,-801
LJ,1566581724,1566581908,41,617
VD,1566573759,1566582169,31,930
MSP,1566579440,1566582668,30,761
ZFTD,1566573456,1566583419,70,-500
OTG,1566582458,1566583680,21,-228
M,1566575373,1566583824,69,829
X,1566579464,1566584231,46,-483
Z,1566575976,1566584845,34,-962
O,1566578547,1566585217,1,-952
N,1566584972,1566586056,89,-976
K,1566577256,1566586638,96,-437
YU,1566579073,1566587165,3,590
T,1566586135,1566587581,39,163
M,1566579000,1566587603,5,-863
OQTL,1566581849,1566588467,68,-489
PXG,1566587924,1566589061,19,-347
AX,1566579576,1566589097,68,-84
H,1566584459,1566589566,18,-691
LIA,1566581776,1566590371,54,-692
NM,1566587849,1566590598,43,629
HJZ,1566590931,1566591577,82,-82
H,1566589895,1566592497,71,671
K,1566586666,1566592910,70,243
EYRR,1566588768,1566593374,93,560
MO,1566587089,1566593885,89,568
I,1566592663,1566593890,52,356
G,1566587340,1566594209,37,-421
W,1566593902,1566595180,23,734
SHUS,1566587381,1566595388,35,290
EW,1566593982,1566595569,91,-348
V,1566592923,1566596335,65,-852
VZJ,1566594879,1566596634,4,422
A,1566590063,1566597431,4,235
A,1566595614,1566598158,41,-146
Z,1566596139,1566598494,7,798
GCR,1566595857,1566599205,25,828
MY,1566597999,1566600051,20,131
SCGF,1566600625,1566601029,30,529
WLL,1566600946,1566601825,51,-438
IVKK,1566594606,1566602297,73,-90
BU,1566595744,1566603223,49,-61
WSX,1566601007,1566603754,74,85
SEW,1566595400,1566604718,13,-710
Q,1566599916,1566605310,47,-668
T,1566596410,1566605996,64,64
USOP,1566599024,1566606244,78,631
YP,1566601110,1566607185,79,541
O,1566600133,1566607283,73,578
HSX,1566605054,1566607986,75,901
EN,1566599229,1566608850,37,83
LN,1566606751,1566609782,56,-513
K,1566609733,1566610750,95,-182
KCS,1566606664,1566611559,93,-35
AGRZ,1566610481,1566611916,36,11
P,1566604678,1566612793,67,-509
G,1566611132,1566613186,69,205
CRHA,1566609936,1566613472,25,-351
TB,1566613647,1566614110,54,-372
FAQ,1566607533,1566615106,32,-477
YAZ,1566611701,1566615319,27,-843
D,1566609966,1566616039,86,802
L,1566609896,1566616160,32,471
NFR,1566612858,1566616922,36,-574
R,1566614915,1566617377,61,-289
QEN,1566611698,1566617688,5,668
D,1566612879,1566617807,42,-730
OXIB,1566608487,1566617838,62,-940
L,1566613609,1566618517,34,421
OA,1566611219,1566618529,81,-499
JBO,1566615098,1566619119,11,-958
EMEU,1566612535,1566620086,91,690
ULCB,1566614541,1566620207,3,-486
VD,1566618719,1566620835,18,-117
FHZ,1566613767,1566621662,33,476
JBQQ,1566613585,1566622626,89,-300
OQZM,1566615302,1566623206,79,850
SSW,1566620048,1566623923,39,-40
WM,1566623992,1566624199,77,537
FG,1566619689,1566624311,9,-567
I,1566619602,1566625111,37,-563
UZM,1566625141,1566625911,37,-81
GBS,1566617384,1566625974,56,247
EOI,1566618539,1566626305,11,-593
WSX,1566618364,1566626545,70,-770
CXTD,1566627173,1566627351,56,-230
P,1566619660,1566627853,68,944
MKYJ,1566623648,1566627882,57,687
SYY,1566628315,1566628522,93,580
AMB,1566624373,1566628939,15,-826
E,1566625686,1566629274,88,-120
GG,1566621746,1566630256,25,-75
PSP,1566625835,1566631039,98,-979
VMI,1566629488,1566631283,59,-594
TZT,1566630137,1566632190,26,902
EF,1566623567,1566632409,91,705
X,1566624059,1566632759,47,-273
MDWG,1566623519,1566632902,24,670
SP,1566631361,1566633079,11,138
P,1566632807,1566633199,92,205
GMHZ,1566624787,1566633436,94,-131
D,1566632571,1566633566,93,-391
MHO,1566624251,1566633664,40,-752
TQCY,1566634069,1566634577,62,796
QRH,1566625478,1566634882,75,530
LX,1566634649,1566635618,69,-37
WDH,1566626186,1566635798,31,668
EJ,1566627028,1566636283,4,-500
AAJ,1566636239,1566636327,93,836
JCDK,1566628836,1566636563,98,289
SYAU,1566632417,1566636632,3,118
Z,1566635843,1566636929,18,920
VK,1566632867,1566636962,45,-421
VDV,1566630758,1566637099,56,-953
B,1566637928,1566638086,37,831
AFQM,1566638322,1566638383,83,-150
SKC,1566638217,1566639346,5,851
SGSH,1566630743,1566640105,75,-758
CEND,1566633018,1566640481,8,745
F,1566635504,1566641115,64,-637
DJH,1566639639,1566641717,96,-589
JQBZ,1566641230,1566641770,11,119
RVNU,1566639354,1566642061,75,444
LYTS,1566639337,1566642981,52,-313
R,1566634321,1566643181,44,-560
DJWR,1566634014,1566643422,49,934
PND,1566640542,1566644157,65,-555
LJMI,1566643387,1566644912,84,-287
H,1566637348,1566645617,19,412
QY,1566635797,1566645722,35,-84
R,1566645602,1566645992,30,-591
YLZ,1566639065,1566646708,74,-715
BY,1566641228,1566646820,15,-610
EP,1566641602,1566647749,53,-827
Y,1566643267,1566648517,17,-97
VVV,1566641913,1566648890,74,416
COFK,1566643258,1566649138,4,878
CRA,1566649228,1566649834,45,-560
GNNE,1566646700,1566650825,69,-943
MGIN,1566644123,1566650970,99,-948
X,1566646849,1566651461,27,599
VQ,1566643470,1566652206,85,864
EWYY,1566651956,1566652224,4,-628
CPL,1566647520,1566652748,21,-798
EFSG,1566651983,1566653616,31,-665
EGZD,1566645685,1566653971,14,344
P,1566647613,1566654659,71,-749
TL,1566652228,1566655446,24,358
F,1566654155,1566656269,52,184
FN,1566653427,1566657233,51,899
YZF,1566653038,1566657855,89,-913
CXOD,1566656678,1566658182,10,-736
EN,1566651726,1566659098,18,611
PV,1566656253,1566659411,90,440
TBF,1566656751,1566659613,52,504
IOO,1566653826,1566660270,72,-466
LT,1566658062,1566661244,19,-166
PJS,1566653325,1566661451,67,-176
Y,1566659854,1566662087,11,550
XSH,1566661830,1566662172,71,305
QE,1566658076,1566662820,79,316
EUVY,1566653576,1566663156,14,768
G,1566659522,1566663839,83,-142
XB,1566658930,1566664437,76,-396
POY,1566658454,1566664938,49,164
GS,1566664099,1566665917,75,-361
XLBN,1566657227,1566666540,7,361
XZ,1566661758,1566667040,53,-270
BH,1566660562,1566667289,78,-288
J,1566663574,1566667494,67,691
G,1566665287,1566668029,41,841
LG,1566658226,1566668029,21,-993
WMGK,1566666088,1566668183,82,621
TAW,1566665277,1566668934,15,-252
YD,1566668778,1566669004,40,-730
WVHV,1566661179,1566669832,14,-746
D,1566665355,1566670419,90,-29
TVM,1566665563,1566670768,15,191
XZ,1566668084,1566671288,52,-415
DB,1566662801,1566671327,97,847
KIZ,1566669752,1566672166,30,-167
HM,1566663883,1566672678,28,-125
QI,1566664388,1566672812,8,108
AHC,1566670392,1566673460,34,-456
A,1566671486,1566673691,55,-361
WLOF,1566669458,1566674440,11,-754
I,1566666487,1566675415,22,-151
GKN,1566673707,1566675760,49,444
DG,1566673779,1566676229,71,-322
JPXR,1566674505,1566676906,97,615
Y,1566672453,1566677638,70,679
RVGY,1566671391,1566678256,98,16
VBFQ,1566670495,1566678270,16,988
S,1566672230,1566678511,65,888
MYES,1566670743,1566678954,61,-507
BCNX,1566674809,1566679940,22,-201
I,1566675168,1566680449,30,518
X,1566678978,1566680906,38,906
FVMI,1566679325,1566681565,97,415
QSW,1566681329,1566682256,71,-883
UWCY,1566676460,1566682305,3,336
F,1566674151,1566683216,45,-549
EMPC,1566678614,1566683321,58,-446
PVED,1566678976,1566683807,39,-433
LA,1566681317,1566683855,70,907
S,1566675637,1566684073,90,-530
TW,1566676966,1566684966,16,443
E,1566680864,1566685890,62,677
T,1566679045,1566686440,15,-63
M,1566680202,1566686628,70,-594
VZJ,1566679838,1566686836,43,-529
G,1566678807,1566687631,8,-623
VLN,1566687675,1566687699,22,-393
NN,1566684869,1566688004,86,-810
V,1566680416,1566688987,55,-31
EKTC,1566688242,1566689296,24,-864
NCXJ,1566688442,1566689872,70,420
J,1566686357,1566690065,92,-815
K,1566685802,1566690107,44,-727
B,1566685439,1566690655,84,755
Y,1566683701,1566691530,60,247
G,1566690425,1566691881,94,926
CVHQ,1566686082,1566692571,1,794
LA,1566690479,1566693495,51,180
I,1566690509,1566694429,76,418
HQEW,1566690785,1566694981,42,507
UZIC,1566693161,1566695768,36,-22
IEI,1566691183,1566696561,8,-663
FNT,1566692345,1566696609,95,546
KKWK,1566692733,1566697002,54,-978
OA,1566697106,1566697248,26,-40
KKW,1566697571,1566697731,89,-827
NT,1566691380,1566698663,19,-521
S,1566696163,1566699092,51,-38
A,1566697233,1566699479,34,-543
F,1566695648,1566699987,99,-974
N,1566691318,1566700112,41,895
T,1566700821,1566700885,87,689
BYGT,1566695246,1566701662,99,-640
NQ,1566699621,1566701981,72,-518
IP,1566692958,1566702081,6,358
WBXD,1566695347,1566702103,3,-738
YMNU,1566701930,1566702152,88,886
PUS,1566698980,1566702204,25,526
ILKJ,1566698453,1566702626,67,96
RVR,1566701027,1566703371,16,598
JC,1566696486,1566703643,75,492
JB,1566695651,1566703856,72,57
RE,1566694144,1566703953,74,417
LJ,1566697123,1566704708,5,-365
OG,1566695772,1566705705,95,-34
EE,1566703965,1566706388,51,-752
WUN,1566702001,1566707175,23,-796
IIZ,1566704812,1566707508,14,801
TVD,1566701783,1566707740,71,-384
UU,1566701450,1566708181,96,329
IVNV,1566707293,1566709167,84,-156
DCE,1566701841,1566709446,27,805
FJ,1566707317,1566710417,60,710
TFP,1566703452,1566710997,64,689
NW,1566705265,1566711482,15,337
CD,1566709087,1566711883,65,645
FJHK,1566709085,1566711893,84,-352
YYJ,1566705723,1566712493,80,-859
KJ,1566713064,1566713065,24,82
DLS,1566704054,1566713987,85,283
GC,1566714362,1566714674,12,-772
ZR,1566714627,1566715039,17,-446
KDHV,1566714900,1566716038,45,1
WLV,1566712088,1566716728,28,-663
CR,1566708127,1566717631,57,-480
PF,1566714241,1566718116,60,982
KSM,1566714312,1566718524,1,486
LA,1566717861,1566719502,73,-981
TMB,1566715007,1566720061,53,-119
RCT,1566714985,1566720519,73,-616
POH,1566713825,1566720977,69,149
HBFL,1566717111,1566721713,85,-727
MKGG,1566718327,1566722690,18,-891
WHVR,1566722182,1566723268,70,572
ZM,1566716472,1566723794,27,694
RM,1566719955,1566724192,13,349
MBRU,1566718582,1566725123,41,-993
KLP,1566718501,1566725816,43,133
AJCQ,1566723257,1566726334,59,-640
OR,1566723206,1566726456,47,-561
FK,1566718308,1566726806,94,644
I,1566723062,1566727531,84,-866
HU,1566724542,1566727844,18,236
X,1566727930,1566728167,18,-421
IFYX,1566722231,1566729013,14,618
ZH,1566727860,1566729231,9,6
DSQT,1566719788,1566729303,91,335
W,1566722313,1566729384,59,85
ZK,1566720741,1566729630,36,577
K,1566728556,1566729818,97,-435
SCA,1566728430,1566729916,19,382
GCY,1566723460,1566730588,14,941
ICUM,1566727585,1566731176,34,364
AGE,1566727339,1566731537,51,-100
IO,1566727819,1566732153,63,-499
OO,1566729959,1566733110,35,-711
U,1566731598,1566733202,80,-35
XPM,1566726436,1566734126,22,14
U,1566728803,1566734495,62,-400
IHTK,1566729887,1566735382,68,-834
AUNG,1566730024,1566736150,53,-66
S,1566731666,1566736815,93,-182
LH,1566733527,1566737171,99,-385
T,1566732057,1566737599,85,-208
MW,1566736184,1566738191,1,908
IOQ,1566730097,1566738238,34,600
VKV,1566732305,1566738646,27,684
AZVG,1566732787,1566739125,34,-843
K,1566731164,1566739534,81,-392
GMT,1566733776,1566739538,31,-701
ZGB,1566732940,1566739870,29,-396
T,1566734374,1566740437,57,-959
RP,1566739474,1566741288,14,-971
CGDQ,1566741017,1566742010,15,-173
FZS,1566740637,1566742804,78,550
WE,1566739648,1566743559,70,629
PRW,1566739002,1566744029,19,555
ZCF,1566741251,1566744743,96,-736
KUK,1566745004,1566745616,32,443
JP,1566738792,1566745844,79,19
SV,1566742495,1566746749,89,-43
F,1566737713,1566746865,51,861
MJM,1566737997,1566747041,76,157
B,1566737414,1566747389,36,905
TVVE,1566746397,1566747762,2,-827
BAST,1566739496,1566748495,6,-988
EXXP,1566742585,1566748545,20,-204
GOF,1566742541,1566748590,70,99
DFTK,1566740991,1566749389,4,-645
YIK,1566747322,1566750357,74,671
LMW,1566747075,1566750587,84,-141
E,1566747287,1566751355,81,361
QBW,1566742980,1566751571,50,575
EN,1566745031,1566752151,36,-916
AHJ,1566749971,1566752894,80,-987
JZH,1566752380,1566753427,84,873
XDC,1566752236,1566753856,22,170
FCV,1566747018,1566754554,76,-289
ADPV,1566747252,1566755192,3,-891
LC,1566752766,1566756132,25,-453
YCI,1566746945,1566756388,69,989
HSX,1566751856,1566757326,83,-701
Q,1566752328,1566757989,87,703
OLQ,1566751657,1566758043,91,749
YOY,1566749378,1566758870,1,-452
G,1566757139,1566759819,75,-446
HRU,1566751410,1566760015,57,-266
S,1566755837,1566760500,23,816
Y,1566751470,1566760651,61,692
BM,1566751524,1566760723,18,978
UW,1566756838,1566761025,37,-864
JUWL,1566751925,1566761332,42,585
MJ,1566754028,1566762002,56,620
UIHR,1566752816,1566762805,51,-442
KZ,1566759262,1566763392,1,799
SSW,1566760941,1566764300,16,-660
PCDU,1566763375,1566764329,76,204
HNPL,1566760200,1566765107,50,250
E,1566765202,1566765651,43,-640
BOZC,1566762404,1566766005,80,67
T,1566761945,1566766078,89,-183
HPXF,1566762877,1566766966,47,-971
V,1566760104,1566767937,25,326
XTXS,1566768141,1566768511,95,545
M,1566763825,1566768823,88,-971
K,1566759562,1566769365,83,189
V,1566764585,1566769913,62,739
LT,1566768507,1566770529,35,29
C,1566770692,1566770898,48,583
CP,1566763718,1566771658,77,-36
TGEI,1566767931,1566771975,4,999
O,1566767232,1566772548,87,-256
K,1566767660,1566773456,87,-369
DI,1566772295,1566773894,38,213
UQYI,1566767413,1566774266,44,248
L,1566774404,1566774558,9,442
JDVS,1566773201,1566775306,35,729
UHTV,1566770428,1566775450,62,763
JRJ,1566772298,1566775534,97,940
GOAZ,1566774870,1566776323,17,13
H,1566772796,1566776924,17,-200
DCAZ,1566767922,1566777556,41,670
YBFG,1566773699,1566778114,16,-806
GQXU,1566776487,1566778812,2,868
CARX,1566774384,1566779748,50,-752
Z,1566772736,1566779796,47,-232
ZVYE,1566771475,1566779942,58,733
LC,1566779803,1566780278,94,13
GL,1566779502,1566780458,79,-628
TQCY,1566779438,1566781100,88,-651
DZ,1566780310,1566781657,24,-268
NIYX,1566772585,1566781721,4,-194
ZIR,1566777718,1566782646,3,-81
SRF,1566774776,1566783357,29,-154
E,1566781149,1566784007,50,-632
A,1566777368,1566784847,32,-601
QRH,1566777489,1566785729,30,684
YOU,1566779620,1566785740,22,896
ORD,1566786076,1566786162,54,-605
U,1566786117,1566786849,33,273
IK,1566778880,1566787633,46,430
ZYEM,1566781596,1566787904,5,-188
LUCA,1566782216,1566788220,84,-903
HK,1566786350,1566788321,18,284
NWD,1566782013,1566788420,34,627
ERB,1566781639,1566789061,31,-279
QQG,1566785633,1566789828,67,973
QM,1566786184,1566789835,58,901
USJ,1566784599,1566790216,81,742
LETS,1566789344,1566791037,50,541
UGDZ,1566782597,1566791527,68,-802
ZE,1566786344,1566791671,64,356
KSHF,1566788956,1566792200,69,-732
T,1566783857,1566793097,85,-42
F,1566787665,1566793833,23,-810
GGU,1566786073,1566794370,47,41
LXR,1566792371,1566794842,54,278
MX,1566788385,1566795716,58,746
N,1566788991,1566796190,90,402
Y,1566787524,1566796246,67,122
S,1566793977,1566797143,2,-299
YYNP,1566791379,1566798016,59,886
KDD,1566797718,1566798330,13,-74
RZ,1566790724,1566798611,5,-294
GGY,1566795303,1566798774,97,-893
P,1566791643,1566798790,53,-845
VZ,1566797924,1566799455,91,-750
PCPR,1566797298,1566799610,19,308
HW,1566798401,1566799820,63,-405
CAOT,1566794277,1566800233,44,848
X,1566792283,1566800500,32,-748
CP,1566797677,1566801050,96,-189
N,1566799852,1566801209,51,687
O,1566799860,1566801370,99,-709
M,1566795381,1566801420,40,-108
E,1566794307,1566801442,68,885
QTI,1566799106,1566801863,60,-317
DBWM,1566794405,1566802706,78,786
VYXU,1566800834,1566803524,78,371
D,1566797315,1566803599,79,-226
FR,1566797897,1566803861,30,-394
M,1566800271,1566804525,87,803
APX,1566798808,1566805362,2,746
SR,1566800922,1566806245,18,-976
V,1566802907,1566806576,11,-242
BFL,1566799111,1566807357,71,397
SV,1566798513,1566807750,30,985
SBM,1566798749,1566808574,30,312
RVV,1566799458,1566808992,88,367
BLP,1566806661,1566809155,90,-723
F,1566805132,1566809697,77,-359
XXE,1566805685,1566810592,91,2
GWM,1566804281,1566811431,18,505
FAV,1566808736,1566812344,3,205
SE,1566810921,1566813244,52,689
I,1566808774,1566813621,42,-101
RIA,1566804967,1566814153,57,668
SN,1566813627,1566815089,97,-253
CTT,1566814738,1566815422,80,505
YZZ,1566808372,1566816125,13,735
I,1566814703,1566816927,31,-167
VKEJ,1566807826,1566817237,93,345
KB,1566816960,1566817647,46,723
Q,1566817132,1566818567,35,-709
IDGM,1566815463,1566819334,65,-545
K,1566815832,1566820166,76,33
TEUJ,1566817219,1566820768,55,-134
GW,1566814924,1566821077,16,741
VK,1566819938,1566822072,30,-735
PVVY,1566816298,1566822337,93,-239
LF,1566818580,1566822896,98,977
QB,1566817616,1566823311,8,-944
X,1566822405,1566824187,42,455
KH,1566819098,1566824242,4,-951
VRW,1566814660,1566824547,47,699
KCZN,1566824240,1566825100,52,-475
YT,1566820365,1566825328,38,-782
UEDB,1566821786,1566825498,57,-632
HC,1566820841,1566826238,13,480
YY,1566819083,1566827055,57,-13
