NAG,00:40:29,00:42:35,768,00:20:54
NAJG,00:35:17,00:52:32,92,00:16:41
NAKA,00:47:45,00:13:40,733,00:51:25
NAON,00:05:05,00:34:57,973,00:05:17
NAP,00:20:15,00:29:59,961,00:23:46
NATG,00:33:31,00:04:31,890,00:55:08
NAWJ,00:00:27,00:26:09,854,00:36:21
NAWZ,00:04:59,00:27:35,959,00:56:40
NAX,00:24:04,00:42:29,888,00:40:29
NB,00:22:31,00:04:21,948,00:48:10
NBA,00:08:17,00:55:32,660,00:17:28
NBIZ,00:08:57,00:35:47,930,00:25:50
NBRC,00:11:24,00:22:14,994,00:26:41
NBS,00:45:02,00:39:59,751,00:08:49
NBU,00:09:58,00:15:51,851,00:53:40
NBY,00:52:26,00:56:52,998,00:50:30
NBZ,00:37:53,00:25:56,591,00:19:02
NC,00:33:26,00:31:06,989,00:17:29
NCD,00:44:18,00:52:26,772,00:04:33
NCEI,00:11:49,00:25:14,796,00:34:47
NCG,00:01:38,00:03:06,995,00:23:49
NCL,00:07:37,00:22:03,999,00:10:42
NCO,00:47:20,00:27:07,468,00:34:36
NCOB,00:09:46,00:14:18,923,00:41:28
NCQ,00:28:30,00:31:25,789,00:45:09
NCRM,00:20:32,00:50:35,22,00:11:22
NCT,00:07:55,00:32:43,766,00:39:06
NCV,00:29:57,00:32:55,960,00:56:32
NCXJ,00:59:45,00:09:57,766,00:55:24
NCYN,00:24:30,00:28:48,961,00:54:49
NCYW,00:19:34,00:27:12,855,00:13:27
NCZ,00:41:15,00:22:52,972,00:01:21
ND,00:39:33,00:18:29,955,00:28:27
NDES,00:47:17,00:10:21,976,00:37:07
NDSB,00:21:17,00:24:28,967,00:59:04
NDTK,00:52:56,00:53:13,826,00:50:50
NE,00:14:37,00:21:09,940,00:13:46
NEE,00:45:51,00:25:52,847,00:24:50
NEEZ,00:35:05,00:54:42,957,00:33:23
NEH,00:50:24,00:41:53,889,00:04:38
NEJ,00:21:09,00:34:48,873,00:40:48
NERZ,00:04:54,00:19:07,930,00:57:41
NEUK,00:58:45,00:20:50,935,00:07:23
NEV,00:18:26,00:50:41,967,00:03:48
NF,00:00:29,00:22:20,889,00:13:36
NFBY,00:08:37,00:25:02,857,00:20:43
NFJM,00:34:47,00:19:30,918,00:37:01
NFKJ,00:52:42,00:01:22,461,00:32:03
NFR,00:52:46,00:16:05,997,00:20:47
NFXQ,00:16:34,00:16:46,594,00:38:35
NFYR,00:24:28,00:05:19,733,00:27:36
NG,00:52:09,00:36:23,756,00:25:11
NGCF,00:58:19,00:33:12,750,00:09:00
NGEN,00:29:17,00:43:02,951,00:03:11
NGF,00:38:56,00:50:11,965,00:40:17
NGHH,00:50:48,00:47:04,582,00:02:07
NGI,00:34:53,00:16:20,834,00:03:53
NGJS,00:42:39,00:37:15,962,00:28:47
NGJX,00:11:35,00:34:43,978,00:17:03
NGQA,00:14:34,00:39:16,908,00:00:07
NGT,00:45:27,00:45:06,981,00:38:56
NH,00:53:51,00:19:28,999,00:33:40
NHHP,00:53:09,00:23:49,925,00:33:57
NHUT,00:46:37,00:25:35,967,00:42:41
NHX,00:17:43,00:55:47,687,00:10:19
NHYV,00:43:40,00:13:33,542,00:01:40
NI,00:51:27,00:26:14,966,00:36:58
NIAS,00:37:42,00:26:07,961,00:06:35
NIK,00:05:50,00:21:50,995,00:01:22
NIT,00:53:03,00:27:38,764,00:48:34
NIYX,00:58:06,00:29:29,896,00:21:45
NJ,00:18:40,00:34:13,994,00:05:07
NJBC,00:36:31,00:38:02,758,00:29:46
NJD,00:01:41,00:25:55,586,00:01:41
NJFP,00:39:31,00:27:44,905,00:36:33
NJL,00:34:19,00:21:13,876,00:23:12
NJT,00:18:53,00:07:52,706,00:52:27
NJX,00:08:43,00:27:39,587,00:37:56
NJYS,00:44:16,00:15:54,996,00:18:22
NJZ,00:20:10,00:15:47,966,00:50:05
NK,00:57:02,00:27:07,963,00:27:43
NKG,00:42:38,00:46:39,660,00:33:27
NKHA,00:26:31,00:58:00,477,00:24:34
NKL,00:56:36,00:35:42,667,00:18:38
NKN,00:30:52,00:40:29,641,00:09:03
NKP,00:35:07,00:19:07,908,00:17:45
NKS,00:58:45,00:23:09,925,00:11:12
NKUG,00:15:10,00:27:52,932,00:13:16
NKZV,00:22:58,00:43:38,935,00:44:47
NL,00:05:57,00:23:04,975,00:25:09
NLA,00:46:22,00:51:30,642,00:18:01
NLF,00:24:14,00:19:06,838,00:23:39
NLJ,00:41:27,00:21:59,751,00:56:23
NLKB,00:19:05,00:13:18,849,00:13:51
NLL,00:24:33,00:13:02,842,00:11:45
NLMQ,00:04:04,00:18:52,766,00:58:16
NLTS,00:51:25,00:34:41,880,00:12:25
NM,00:24:53,00:16:45,899,00:59:22
NMC,00:19:40,00:12:39,714,00:49:34
NMD,00:26:27,00:31:58,941,00:47:47
NMG,00:32:22,00:12:35,529,00:25:32
NMH,00:29:57,00:15:41,973,00:23:32
NMI,00:24:59,00:28:16,700,00:29:54
NMS,00:02:07,00:19:40,937,00:31:26
NMVY,00:12:42,00:39:40,856,00:48:01
NMW,00:20:01,00:39:37,947,00:28:25
NMY,00:21:11,00:02:46,937,00:46:36
NMYF,00:29:14,00:14:51,991,00:41:59
NN,00:55:48,00:10:43,874,00:23:03
NNAR,00:00:54,00:27:49,906,00:24:39
NNBL,00:33:23,00:48:10,546,00:30:01
NNFT,00:29:44,00:39:42,973,00:48:24
NNJ,00:46:32,00:42:01,821,00:54:44
NNL,00:21:53,00:42:50,775,00:46:49
NNLA,00:29:11,00:30:29,877,00:18:08
NNLN,00:58:16,00:36:52,503,00:25:57
NNLY,00:49:34,00:07:42,923,00:32:57
NNN,00:15:07,00:15:09,836,00:00:26
NNQ,00:10:08,00:59:49,910,00:53:19
NNRQ,00:23:20,00:30:58,535,00:03:13
NNS,00:55:18,00:24:11,924,00:35:11
NNST,00:55:14,00:29:09,918,00:29:27
NO,00:37:59,00:24:17,949,00:05:41
NODX,00:52:52,00:28:06,953,00:01:22
NOUL,00:39:55,00:11:56,258,00:57:21
NOY,00:46:00,00:04:45,621,00:54:11
NPAX,00:46:59,00:45:20,985,00:58:39
NPBQ,00:29:54,00:17:53,900,00:39:48
NPH,00:24:15,00:53:59,671,00:54:23
NPQ,00:16:48,00:52:09,513,00:06:22
NPQE,00:15:07,00:30:48,101,00:08:17
NPRS,00:07:06,00:23:46,794,00:24:34
NPUE,00:15:45,00:15:45,847,00:43:23
NPY,00:39:41,00:34:50,911,00:06:30
NQ,00:38:27,00:37:51,994,00:33:12
NQEK,00:02:52,00:55:15,867,00:34:41
NQEM,00:08:10,00:04:06,995,00:50:04
NQHB,00:04:40,00:13:19,882,00:28:58
NQIY,00:22:47,00:31:35,999,00:03:13
NQP,00:27:52,00:19:41,969,00:45:33
NQPJ,00:38:07,00:56:04,967,00:09:44
NQS,00:36:58,00:52:44,843,00:50:27
NQTR,00:46:19,00:20:51,910,00:21:00
NQV,00:59:40,00:41:34,999,00:18:06
NQVO,00:52:25,00:02:38,215,00:52:25
NQY,00:14:22,00:05:03,895,00:26:31
NQYA,00:35:52,00:59:39,248,00:03:28
NQYC,00:13:16,00:19:57,959,00:07:06
NR,00:03:44,00:37:31,937,00:15:42
NREQ,00:11:02,00:02:57,719,00:28:02
NRL,00:39:24,00:42:38,949,00:24:49
NRPO,00:49:56,00:40:48,911,00:10:36
NRQ,00:38:59,00:55:22,876,00:14:14
NRQB,00:40:38,00:05:41,787,00:57:25
NRU,00:59:37,00:21:57,988,00:37:07
NRV,00:54:25,00:04:14,877,00:37:25
NRY,00:35:53,00:11:49,943,00:06:11
NRYD,00:16:11,00:37:53,985,00:11:11
NS,00:42:38,00:23:50,965,00:14:49
NSFV,00:18:13,00:53:44,832,00:47:02
NSJF,00:58:13,00:36:35,761,00:21:45
NSN,00:39:19,00:04:57,997,00:29:59
NSOG,00:17:44,00:42:24,899,00:49:13
NSR,00:42:12,00:21:34,860,00:20:40
NSUN,00:43:55,00:28:27,982,00:38:49
NT,00:08:24,00:27:28,949,00:10:15
NTGN,00:54:56,00:29:38,714,00:25:04
NTHP,00:56:27,00:38:04,864,00:20:47
NTJY,00:31:18,00:20:32,919,00:38:12
NTM,00:36:44,00:44:05,630,00:11:33
NTN,00:56:37,00:48:07,637,00:10:36
NTPJ,00:56:19,00:01:57,385,00:18:41
NTRX,00:14:30,00:04:35,921,00:45:44
NTUU,00:29:15,00:12:22,906,00:18:45
NU,00:12:46,00:27:36,866,00:27:04
NUEC,00:00:00,00:25:20,966,00:24:22
NUES,00:02:29,00:05:19,814,00:15:24
NUHP,00:46:00,00:50:42,442,00:04:23
NUM,00:28:02,00:26:25,689,00:37:14
NUMD,00:47:38,00:06:38,885,00:42:56
NUP,00:06:42,00:11:26,898,00:06:58
NUX,00:16:03,00:50:07,977,00:19:22
NV,00:06:41,00:22:47,952,00:52:27
NVAM,00:37:48,00:26:57,796,00:25:22
NVGN,00:10:57,00:45:03,912,00:14:43
NVJ,00:05:03,00:45:50,977,00:26:15
NVNT,00:01:09,00:32:05,995,00:57:31
NVUZ,00:00:21,00:40:23,-148,00:23:18
NW,00:09:58,00:28:50,991,00:15:52
NWB,00:25:08,00:00:53,746,00:21:46
NWBB,00:26:28,00:31:24,691,00:00:02
NWD,00:20:04,00:04:54,627,00:01:49
NWMN,00:23:03,00:01:12,751,00:07:21
NWOO,00:21:34,00:51:02,983,00:21:34
NWR,00:49:37,00:14:54,752,00:41:01
NWVM,00:54:29,00:18:55,655,00:24:04
NWVR,00:00:01,00:41:29,665,00:56:10
NWVT,00:37:31,00:57:43,931,00:31:34
NX,00:09:40,00:28:51,996,00:59:33
NXF,00:54:41,00:28:31,695,00:09:26
NXGB,00:28:29,00:39:40,781,00:48:13
NXLH,00:02:08,00:51:25,800,00:20:14
NXM,00:43:38,00:44:01,933,00:14:20
NXMQ,00:53:04,00:32:54,561,00:47:25
NXYE,00:24:57,00:06:31,803,00:50:57
NXZ,00:05:26,00:16:11,557,00:39:55
NY,00:33:12,00:25:03,959,00:38:09
NYD,00:24:08,00:37:45,596,00:19:45
NYOR,00:17:19,00:14:41,953,00:55:25
NYQV,00:23:55,00:08:41,790,00:53:45
NYZB,00:15:48,00:29:05,454,00:46:17
NZ,00:05:32,00:16:37,968,00:54:39
NZF,00:30:07,00:39:51,762,00:10:33
NZOP,00:15:07,00:13:27,250,00:50:25
NZVX,00:46:01,00:36:44,766,00:51:51
NZYI,00:04:59,00:18:32,960,00:09:21
O,00:50:43,00:26:19,999,00:00:00
OA,00:01:04,00:15:24,999,00:28:16
OAU,00:47:28,00:10:13,892,00:00:46
OAZD,00:32:20,00:35:52,725,00:56:23
OB,00:16:20,00:25:02,984,00:18:24
OBBG,00:12:28,00:01:45,949,00:43:02
OBC,00:42:06,00:27:16,526,00:49:05
OBF,00:07:20,00:25:21,938,00:02:01
OBG,00:33:45,00:06:12,914,00:30:04
OBH,00:50:45,00:14:33,120,00:15:37
OBHD,00:46:18,00:09:38,893,00:43:27
OBJ,00:49:42,00:35:51,343,00:50:31
OBLB,00:47:02,00:27:30,931,00:53:37
OBNP,00:25:40,00:41:51,990,00:21:20
OBP,00:48:17,00:07:05,825,00:13:07
OBQ,00:34:39,00:14:41,925,00:07:38
OBV,00:22:15,00:33:40,924,00:39:29
OBWU,00:32:37,00:20:59,409,00:39:53
OBZQ,00:43:07,00:19:38,799,00:35:45
OC,00:08:11,00:23:19,957,00:29:59
OCFW,00:03:03,00:47:37,655,00:34:37
OCG,00:41:38,00:37:03,628,00:50:28
OCGE,00:54:28,00:12:37,925,00:33:23
OCHM,00:23:55,00:27:45,901,00:18:19
OCI,00:46:33,00:05:36,982,00:48:57
OCPL,00:41:22,00:04:30,570,00:18:05
OCR,00:29:50,00:21:48,942,00:59:42
OCT,00:24:48,00:46:45,530,00:04:54
OCX,00:56:23,00:32:59,843,00:28:48
OCXQ,00:15:37,00:18:36,588,00:31:02
OD,00:59:39,00:24:29,881,00:25:10
ODDA,00:54:02,00:20:05,997,00:49:21
ODEI,00:48:56,00:16:31,887,00:40:15
ODH,00:29:11,00:50:37,814,00:01:53
ODHP,00:45:50,00:05:15,817,00:34:43
ODJ,00:55:42,00:29:39,890,00:56:58
ODNB,00:46:50,00:23:04,980,00:54:25
ODP,00:56:55,00:36:46,968,00:02:38
ODQO,00:52:17,00:08:19,997,00:16:17
ODYG,00:27:47,00:59:32,849,00:46:14
OE,00:49:00,00:28:11,990,00:44:58
OEB,00:50:02,00:04:01,927,00:26:10
OED,00:25:23,00:26:52,856,00:07:44
OEJ,00:46:44,00:23:21,571,00:35:45
OEMH,00:50:50,00:36:11,607,00:50:13
OEPH,00:45:58,00:57:44,989,00:34:57
OEQM,00:00:34,00:34:37,963,00:18:25
OEW,00:16:29,00:39:43,987,00:56:47
OEWA,00:01:35,00:43:25,750,00:13:46
OF,00:33:25,00:25:18,982,00:16:30
OFBP,00:16:48,00:13:53,716,00:11:41
OFEN,00:23:51,00:16:26,719,00:08:00
OFP,00:18:23,00:56:05,771,00:22:41
OFRR,00:07:26,00:07:58,173,00:53:05
OFTF,00:52:38,00:36:00,958,00:41:09
OFU,00:52:44,00:39:13,836,00:39:25
OG,00:56:37,00:27:20,497,00:12:24
OGB,00:00:18,00:37:45,967,00:49:59
OGG,00:15:15,00:52:14,968,00:10:02
OGIQ,00:18:14,00:19:37,642,00:54:15
OGOF,00:11:12,00:51:56,498,00:35:30
OGPB,00:39:36,00:19:13,946,00:45:47
OHE,00:02:57,00:01:07,921,00:30:54
OHKJ,00:23:04,00:34:14,811,00:07:12
OHL,00:16:08,00:12:24,798,00:57:53
OHNU,00:57:34,00:15:33,921,00:07:05
OHOY,00:08:47,00:10:16,824,00:02:09
OHSL,00:32:36,00:53:29,952,00:59:34
OHX,00:17:40,00:52:10,644,00:33:23
OHYH,00:58:32,00:10:00,474,00:54:39
OI,00:41:25,00:21:05,852,00:00:49
OIJ,00:33:57,00:29:03,855,00:07:11
OILO,00:25:11,00:35:54,859,00:31:48
OILW,00:30:25,00:35:08,948,00:01:49
OIOJ,00:40:02,00:15:26,920,00:06:06
OIQ,00:14:14,00:11:14,756,00:21:01
OIQF,00:57:00,00:32:08,856,00:25:51
OISU,00:07:48,00:21:19,983,00:46:18
OIT,00:42:05,00:58:47,948,00:44:01
OIWG,00:58:57,00:26:20,975,00:17:09
OIWQ,00:12:31,00:24:35,905,00:59:47
OIWV,00:59:52,00:59:07,672,00:27:45
OIZ,00:59:25,00:47:01,896,00:07:44
OJ,00:41:46,00:27:02,968,00:52:57
OJA,00:50:52,00:38:34,830,00:07:42
OJI,00:21:20,00:31:11,847,00:51:06
OJOQ,00:39:52,00:29:30,901,00:33:08
OJQ,00:35:09,00:34:08,924,00:01:18
OJR,00:53:03,00:35:42,714,00:10:35
OJZ,00:31:52,00:07:52,996,00:31:58
OK,00:25:28,00:15:31,905,00:48:32
OKW,00:50:26,00:28:32,997,00:17:23
OKZN,00:20:11,00:24:00,906,00:52:15
OL,00:08:37,00:12:30,981,00:24:04
OLC,00:59:01,00:33:24,949,00:13:28
OLGU,00:52:26,00:42:43,925,00:34:37
OLKI,00:27:20,00:34:19,793,00:37:37
OLOT,00:39:25,00:48:51,212,00:50:27
OLQ,00:09:58,00:16:15,922,00:14:53
OM,00:49:18,00:05:17,861,00:38:16
OMAA,00:35:33,00:37:55,979,00:47:16
OMD,00:02:12,00:20:53,994,00:17:11
OMMD,00:51:11,00:11:44,789,00:18:46
OMOB,00:56:07,00:13:41,998,00:05:50
OMS,00:56:11,00:02:43,844,00:52:44
OMSQ,00:20:04,00:52:22,786,00:13:37
OMT,00:58:25,00:12:53,782,00:30:28
OMU,00:46:18,00:24:09,859,00:35:18
OMZS,00:25:41,00:30:20,880,00:58:53
ON,00:47:18,00:37:41,745,00:38:02
ONLV,00:09:19,00:26:22,929,00:15:52
ONO,00:30:51,00:30:36,931,00:13:33
ONP,00:04:00,00:25:15,523,00:34:21
ONR,00:00:38,00:30:36,798,00:06:30
ONS,00:25:37,00:30:11,874,00:02:56
ONV,00:02:22,00:24:22,887,00:23:32
OO,00:58:33,00:05:24,979,00:10:57
OOA,00:13:15,00:31:01,947,00:37:17
OOCN,00:15:38,00:23:23,946,00:03:00
OOE,00:52:58,00:15:31,969,00:50:03
OOIM,00:22:46,00:34:56,694,00:45:09
OOKQ,00:07:04,00:04:55,797,00:47:36
OOT,00:54:34,00:19:22,581,00:16:48
OOTZ,00:32:16,00:03:50,761,00:57:47
OOZB,00:57:11,00:55:08,828,00:50:16
OP,00:31:28,00:20:55,892,00:14:46
OPH,00:12:37,00:36:33,809,00:57:43
OPO,00:12:50,00:54:24,964,00:25:35
OPS,00:48:06,00:22:37,682,00:43:16
OQ,00:25:37,00:27:41,971,00:35:44
OQJ,00:45:09,00:24:38,881,00:13:31
OQTL,00:37:04,00:27:00,452,00:47:42
OQZM,00:00:05,00:36:26,872,00:15:56
OR,00:02:39,00:20:55,988,00:40:39
ORD,00:30:30,00:14:25,696,00:38:08
ORDI,00:32:22,00:59:34,739,00:28:47
ORFY,00:56:08,00:23:15,907,00:10:55
ORKQ,00:46:28,00:28:24,853,00:37:01
ORL,00:27:50,00:24:35,949,00:34:33
ORR,00:17:20,00:53:07,951,00:27:21
ORS,00:15:47,00:42:05,895,00:39:44
ORW,00:33:43,00:50:32,574,00:40:32
ORY,00:03:41,00:38:04,666,00:48:23
ORZ,00:02:09,00:37:47,604,00:38:30
OS,00:45:27,00:39:30,947,00:44:18
OSCE,00:47:51,00:24:15,854,00:54:35
OSNG,00:40:37,00:59:34,697,00:08:12
OSQL,00:42:30,00:25:40,569,00:03:40
OSRL,00:41:45,00:12:22,894,00:53:52
OST,00:44:45,00:31:43,953,00:13:15
OSZD,00:00:29,00:27:26,926,00:38:59
OT,00:29:21,00:07:02,949,00:48:16
OTCC,00:49:48,00:36:40,866,00:18:06
OTG,00:21:44,00:56:48,954,00:42:17
OTTJ,00:40:08,00:10:00,828,00:45:31
OTVT,00:40:38,00:33:24,817,00:48:34
OTW,00:58:59,00:05:24,712,00:11:39
OTWT,00:06:12,00:30:05,856,00:54:31
OTXJ,00:30:48,00:18:01,799,00:51:29
OU,00:53:21,00:22:06,999,00:35:00
OUI,00:53:11,00:23:23,809,00:19:08
OUIC,00:48:22,00:33:27,988,00:34:40
OUL,00:13:05,00:26:49,766,00:57:35
OURT,00:26:19,00:11:10,481,00:49:00
OUTE,00:17:37,00:06:45,961,00:05:46
OUTS,00:43:49,00:26:43,994,00:42:34
OUXT,00:41:32,00:31:40,561,00:42:20
OUYX,00:13:57,00:03:39,839,00:43:56
OUZ,00:49:22,00:47:36,934,00:16:01
OV,00:23:01,00:24:54,900,00:54:00
OVAW,00:08:54,00:17:52,824,00:59:16
OVM,00:41:50,00:25:35,996,00:58:44
OVMU,00:58:59,00:19:12,565,00:37:42
OVND,00:18:20,00:12:45,819,00:11:16
OVOO,00:08:22,00:07:13,686,00:46:50
OVU,00:18:35,00:12:24,868,00:46:24
OVVS,00:30:53,00:24:23,964,00:39:43
OW,00:44:17,00:33:26,979,00:13:18
OWAQ,00:38:32,00:11:28,920,00:19:53
OWCB,00:39:49,00:36:39,979,00:28:49
OWL,00:29:04,00:29:16,926,00:31:29
OWLP,00:12:41,00:01:29,770,00:01:59
OWNA,00:06:24,00:23:27,990,00:51:34
OWW,00:39:07,00:26:22,581,00:21:52
OWZ,00:16:33,00:21:02,784,00:31:55
OWZE,00:29:42,00:04:38,786,00:49:50
OX,00:45:49,00:31:05,899,00:58:24
OXAO,00:46:37,00:21:16,989,00:42:12
OXEE,00:41:51,00:39:00,831,00:59:50
OXIB,00:48:02,00:28:25,978,00:18:14
OXLB,00:58:26,00:42:13,893,00:09:51
OXLW,00:48:12,00:27:20,851,00:31:04
OXM,00:16:06,00:42:45,859,00:11:33
OXNG,00:14:55,00:00:12,962,00:35:12
OXPU,00:39:31,00:19:54,430,00:14:54
OXYV,00:01:12,00:08:50,760,00:32:39
OY,00:36:38,00:23:34,969,00:25:29
OYEE,00:33:35,00:33:22,855,00:13:37
OYGF,00:26:04,00:22:58,850,00:54:38
OYI,00:11:14,00:21:32,931,00:37:42
OYM,00:48:07,00:37:17,950,00:31:36
OYO,00:39:52,00:12:13,358,00:42:36
OYXV,00:43:58,00:19:52,941,00:32:03
OYXY,00:39:35,00:58:05,574,00:57:04
OZ,00:22:18,00:28:40,927,00:11:44
OZB,00:06:36,00:34:44,681,00:31:49
OZCC,00:58:29,00:11:07,731,00:15:35
OZJ,00:34:18,00:27:46,911,00:49:21
OZOL,00:19:34,00:19:40,744,00:48:47
OZSQ,00:24:41,00:19:54,761,00:27:14
OZT,00:34:55,00:12:10,458,00:38:57
OZW,00:28:39,00:11:10,890,00:39:08
OZX,00:22:09,00:16:15,637,00:00:44
P,00:55:37,00:26:12,994,00:01:13
PA,00:11:19,00:37:21,966,00:17:28
PAD,00:44:22,00:26:05,803,00:14:53
PAE,00:06:04,00:19:12,876,00:19:33
PAEJ,00:12:10,00:39:29,967,00:59:19
PAG,00:13:36,00:20:33,932,00:25:51
PAKM,00:54:37,00:59:32,966,00:13:49
PAKS,00:38:11,00:26:06,997,00:48:08
PAML,00:56:09,00:19:56,907,00:01:46
PAO,00:21:55,00:58:13,931,00:14:55
PAS,00:52:12,00:08:20,96,00:57:15
PASW,00:31:56,00:00:04,967,00:46:17
PAT,00:47:19,00:15:03,782,00:05:54
PAW,00:10:49,00:33:56,952,00:32:25
PAWE,00:45:47,00:14:23,985,00:00:21
PAX,00:27:32,00:36:29,918,00:55:46
PB,00:45:50,00:19:24,952,00:20:13
PBB,00:25:58,00:39:58,953,00:52:10
PBC,00:11:39,00:17:56,503,00:26:04
PBCL,00:59:49,00:58:03,654,00:38:41
PBEV,00:11:30,00:08:22,642,00:47:43
PBI,00:22:54,00:10:28,860,00:09:02
PBK,00:02:03,00:23:22,941,00:22:27
PBN,00:35:07,00:55:16,619,00:58:39
PBO,00:13:16,00:08:03,418,00:46:50
PBS,00:14:14,00:20:18,817,00:43:05
PBZW,00:10:42,00:01:43,624,00:51:34
PCD,00:28:34,00:11:37,933,00:19:25
PCDU,00:54:55,00:10:30,986,00:03:29
PCH,00:20:26,00:16:42,939,00:29:48
PCHS,00:48:37,00:22:20,816,00:47:03
PCK,00:45:41,00:03:46,740,00:36:14
PCNR,00:33:23,00:34:50,893,00:09:01
PCPR,00:40:00,00:30:44,635,00:08:36
PCW,00:11:55,00:07:48,930,00:36:42
PCXS,00:46:56,00:20:05,748,00:02:31
PD,00:01:07,00:13:46,994,00:35:43
PDG,00:14:47,00:12:47,903,00:52:29
PDJ,00:46:29,00:31:57,849,00:34:07
PDN,00:47:17,00:04:59,489,00:32:29
PDOU,00:25:08,00:42:00,710,00:52:25
PDUN,00:47:50,00:12:10,949,00:32:45
PDV,00:02:15,00:49:21,960,00:40:20
PDVC,00:49:39,00:31:41,720,00:43:31
PDX,00:44:59,00:04:46,180,00:02:26
PDY,00:15:24,00:02:43,994,00:36:04
PE,00:58:22,00:14:39,888,00:23:08
PEHS,00:07:38,00:36:56,493,00:37:46
PEKY,00:16:03,00:09:10,956,00:02:36
PEM,00:12:08,00:47:08,940,00:20:16
PEVF,00:10:27,00:32:01,731,00:13:20
PF,00:12:42,00:25:48,982,00:07:01
PFCP,00:38:30,00:27:30,549,00:29:10
PFN,00:45:02,00:27:04,814,00:47:53
PFQ,00:37:53,00:16:53,936,00:21:07
PFTT,00:35:25,00:42:11,942,00:21:21
PFXC,00:47:06,00:30:46,740,00:19:09
PFZ,00:23:41,00:40:16,991,00:54:18
PG,00:26:24,00:30:27,950,00:16:01
PGJN,00:47:12,00:14:24,555,00:04:05
PGKO,00:15:51,00:09:41,363,00:21:43
PGNX,00:17:31,00:01:46,970,00:51:44
PGON,00:46:50,00:23:41,916,00:24:19
PGQ,00:13:30,00:10:32,916,00:21:18
PH,00:26:57,00:23:04,980,00:04:08
PHC,00:41:15,00:18:47,950,00:54:18
PHFO,00:30:55,00:30:29,887,00:00:18
PHQZ,00:29:55,00:08:33,830,00:15:03
PHR,00:42:54,00:22:05,925,00:12:23
PHWC,00:39:42,00:08:21,567,00:37:25
PI,00:16:54,00:19:17,945,00:35:57
PIDL,00:29:06,00:10:41,891,00:56:15
PIJB,00:14:13,00:26:08,641,00:19:00
PIL,00:52:11,00:08:52,982,00:21:26
PINR,00:16:34,00:30:51,998,00:39:57
PITN,00:48:36,00:53:18,617,00:31:53
PIUH,00:19:41,00:29:02,788,00:00:58
PIX,00:02:53,00:41:13,920,00:08:53
PIY,00:38:51,00:33:12,852,00:05:23
PJ,00:10:53,00:27:24,956,00:01:27
PJA,00:36:56,00:00:19,999,00:39:44
PJQZ,00:26:01,00:19:15,824,00:52:01
PJRH,00:10:26,00:15:17,870,00:43:25
PJS,00:33:57,00:17:41,894,00:01:09
PK,00:55:37,00:26:48,987,00:55:18
PKA,00:54:30,00:47:16,517,00:10:09
PKAF,00:38:14,00:26:55,961,00:44:57
PKBH,00:17:12,00:03:29,782,00:23:14
PKG,00:29:03,00:31:56,782,00:17:59
PKKQ,00:30:46,00:18:11,812,00:48:14
PL,00:10:25,00:23:30,975,00:54:08
PLGQ,00:00:13,00:37:44,634,00:49:41
PLGU,00:23:48,00:15:02,939,00:30:35
PLN,00:18:25,00:45:46,700,00:15:07
PLNF,00:39:57,00:46:15,963,00:43:09
PLX,00:20:32,00:25:43,936,00:14:44
PLZL,00:32:54,00:58:51,972,00:11:13
PM,00:36:41,00:18:26,922,00:10:51
PMCP,00:02:24,00:17:05,910,00:03:04
PMDH,00:57:09,00:36:23,881,00:42:07
PMFJ,00:09:05,00:23:55,670,00:46:48
PMI,00:29:48,00:38:21,846,00:47:22
PML,00:49:13,00:45:47,826,00:33:52
PMO,00:54:24,00:12:02,857,00:02:16
PMUY,00:59:12,00:39:58,676,00:27:49
PN,00:24:39,00:30:19,978,00:24:56
PND,00:49:11,00:00:49,241,00:11:51
PNFV,00:39:45,00:22:34,443,00:09:21
PNLE,00:37:07,00:23:52,884,00:51:53
PNS,00:15:54,00:20:11,960,00:31:59
PNW,00:17:08,00:50:24,840,00:38:18
PNXK,00:21:31,00:03:38,990,00:44:54
PNYE,00:52:46,00:27:46,910,00:24:35
PO,00:10:27,00:30:01,924,00:49:07
POBN,00:50:24,00:02:21,817,00:13:21
POCW,00:56:42,00:25:31,772,00:53:04
POH,00:46:52,00:15:31,986,00:35:01
POHG,00:11:06,00:20:27,985,00:02:34
POLL,00:23:16,00:52:43,764,00:52:26
PON,00:27:44,00:42:01,988,00:45:18
POP,00:08:50,00:56:26,857,00:37:45
POQ,00:17:14,00:08:22,555,00:23:51
POTE,00:05:49,00:57:20,899,00:40:41
POV,00:32:02,00:43:09,752,00:07:31
POY,00:11:26,00:32:38,646,00:47:38
PP,00:56:15,00:27:05,777,00:49:44
PPEN,00:32:32,00:21:17,875,00:15:49
PPHO,00:57:51,00:22:27,674,00:28:06
PPJ,00:27:49,00:47:18,997,00:30:33
PPO,00:39:26,00:27:36,770,00:57:48
PPT,00:34:08,00:32:56,780,00:45:43
PQ,00:42:25,00:40:36,757,00:07:37
PQAW,00:59:24,00:33:18,652,00:01:13
PQQ,00:11:57,00:15:00,863,00:46:42
PQX,00:15:10,00:11:51,954,00:31:30
PQXU,00:45:15,00:32:23,819,00:16:01
PQZ,00:08:17,00:33:52,864,00:55:42
PR,00:13:12,00:15:12,920,00:52:32
PRAJ,00:45:36,00:19:59,644,00:00:59
PRB,00:01:01,00:07:26,500,00:21:27
PRF,00:54:41,00:21:03,694,00:35:09
PRFN,00:29:12,00:22:36,991,00:42:27
PRJ,00:20:08,00:08:04,906,00:20:15
